ID_Viaje,ID_Ruta,Numero_Pasajeros,Duracion_Viaje_Minutos,Retraso_Minutos,ID_Tipo_Transporte,ID_Region,Dia_Semana,Mes,Día,Hora
93906,4,84,681,79,3,5,Tuesday,3,7,5
93907,5,90,210,117,2,1,Tuesday,3,7,5
93908,6,75,353,109,4,7,Tuesday,3,7,5
93909,6,19,149,9,1,3,Tuesday,3,7,5
93910,7,17,560,40,3,5,Tuesday,3,7,5
93911,5,80,35,67,3,7,Tuesday,3,7,5
93912,10,14,76,107,4,7,Tuesday,3,7,5
93913,4,82,583,75,4,6,Tuesday,3,7,5
93914,6,19,352,7,1,2,Tuesday,3,7,5
93915,10,99,418,75,4,7,Tuesday,3,7,5
93916,10,34,228,85,4,3,Tuesday,3,7,5
93917,10,17,554,26,4,3,Tuesday,3,7,5
93918,6,64,79,57,2,4,Tuesday,3,7,5
93919,2,39,232,39,1,7,Tuesday,3,7,5
93920,4,60,441,97,4,1,Tuesday,3,7,5
93921,9,39,302,90,2,1,Tuesday,3,7,5
93922,9,19,330,62,1,6,Tuesday,3,7,5
93923,7,53,55,40,4,5,Tuesday,3,7,5
93924,6,20,242,83,1,5,Tuesday,3,7,5
93925,9,55,441,111,4,5,Tuesday,3,7,5
93926,6,54,236,91,3,6,Tuesday,3,7,5
93927,9,48,287,52,1,7,Tuesday,3,7,5
93928,2,60,189,85,3,2,Tuesday,3,7,5
93929,3,75,608,61,4,5,Tuesday,3,7,5
93930,6,72,638,91,2,5,Tuesday,3,7,5
93931,2,32,455,91,2,5,Tuesday,3,7,5
93932,4,14,139,29,2,3,Tuesday,3,7,5
93933,3,74,87,31,4,3,Tuesday,3,7,5
93934,10,41,714,42,2,2,Tuesday,3,7,5
93935,3,56,579,59,2,5,Tuesday,3,7,5
93936,10,58,149,16,1,3,Tuesday,3,7,5
93937,6,99,550,85,1,1,Tuesday,3,7,5
93938,10,18,236,3,1,3,Tuesday,3,7,5
93939,4,64,71,96,1,7,Tuesday,3,7,5
93940,4,21,214,44,1,2,Tuesday,3,7,5
93941,6,72,146,57,2,7,Tuesday,3,7,5
93942,5,16,623,105,4,5,Tuesday,3,7,5
93943,8,38,608,76,2,5,Tuesday,3,7,5
93944,7,52,291,73,2,2,Tuesday,3,7,5
93945,7,17,421,99,3,5,Tuesday,3,7,5
93946,7,77,483,98,1,2,Tuesday,3,7,5
93947,10,96,160,97,3,3,Tuesday,3,7,5
93948,8,73,666,93,4,2,Tuesday,3,7,5
93949,5,64,704,60,2,1,Tuesday,3,7,5
93950,5,38,72,46,2,1,Tuesday,3,7,5
93951,9,57,245,96,2,3,Tuesday,3,7,5
93952,4,48,511,11,4,1,Tuesday,3,7,5
93953,8,58,167,110,3,2,Tuesday,3,7,5
93954,8,21,654,81,4,7,Tuesday,3,7,5
93955,1,85,143,37,2,5,Tuesday,3,7,5
93956,4,91,506,52,4,4,Tuesday,3,7,5
93957,3,94,654,107,2,2,Tuesday,3,7,5
93958,4,92,73,36,3,1,Tuesday,3,7,5
93959,3,77,450,10,2,6,Tuesday,3,7,5
93960,2,64,338,68,1,3,Tuesday,3,7,5
93961,1,59,204,97,1,1,Tuesday,3,7,6
93962,3,29,99,79,4,1,Tuesday,3,7,6
93963,4,89,214,106,2,5,Tuesday,3,7,6
93964,8,15,279,61,3,3,Tuesday,3,7,6
93965,8,95,293,26,2,2,Tuesday,3,7,6
93966,10,60,565,35,1,4,Tuesday,3,7,6
93967,6,97,371,52,3,5,Tuesday,3,7,6
93968,1,46,614,7,4,1,Tuesday,3,7,6
93969,7,41,667,43,4,2,Tuesday,3,7,6
93970,4,80,335,118,4,4,Tuesday,3,7,6
93971,5,69,605,26,3,3,Tuesday,3,7,6
93972,3,50,550,95,3,7,Tuesday,3,7,6
93973,3,39,665,52,2,4,Tuesday,3,7,6
93974,1,28,504,102,4,5,Tuesday,3,7,6
93975,3,86,394,21,1,7,Tuesday,3,7,6
93976,10,31,369,0,4,4,Tuesday,3,7,6
93977,6,69,674,46,4,4,Tuesday,3,7,6
93978,4,38,496,27,3,7,Tuesday,3,7,6
93979,6,51,620,68,3,4,Tuesday,3,7,6
93980,2,63,572,45,1,2,Tuesday,3,7,6
93981,1,59,589,90,4,4,Tuesday,3,7,6
93982,3,27,707,101,3,6,Tuesday,3,7,6
93983,6,17,96,91,4,5,Tuesday,3,7,6
93984,9,16,510,62,2,5,Tuesday,3,7,6
93985,2,66,480,51,3,1,Tuesday,3,7,6
93986,6,46,63,111,1,3,Tuesday,3,7,6
93987,7,43,155,9,1,3,Tuesday,3,7,6
93988,1,83,141,104,2,6,Tuesday,3,7,6
93989,9,49,109,62,4,3,Tuesday,3,7,6
93990,3,44,607,55,1,2,Tuesday,3,7,6
93991,5,14,354,111,1,1,Tuesday,3,7,6
93992,6,99,314,104,1,4,Tuesday,3,7,6
93993,5,80,422,25,3,2,Tuesday,3,7,6
93994,7,16,713,96,4,4,Tuesday,3,7,6
93995,1,21,532,49,1,4,Tuesday,3,7,6
93996,1,49,65,60,3,3,Tuesday,3,7,6
93997,8,72,354,10,4,5,Tuesday,3,7,6
93998,5,98,378,99,1,5,Tuesday,3,7,6
93999,2,51,160,8,3,1,Tuesday,3,7,6
94000,5,57,468,98,1,2,Tuesday,3,7,6
94002,10,17,103,43,3,5,Tuesday,3,7,6
94003,8,18,29,10,1,6,Tuesday,3,7,6
94004,3,10,468,87,3,4,Tuesday,3,7,6
94005,9,65,365,41,2,2,Tuesday,3,7,6
94006,4,48,476,35,3,2,Tuesday,3,7,6
94007,2,82,27,23,2,7,Tuesday,3,7,6
94008,5,42,482,8,1,4,Tuesday,3,7,6
94009,4,96,438,94,3,3,Tuesday,3,7,6
94010,4,80,196,114,2,4,Tuesday,3,7,6
94011,2,71,573,23,2,7,Tuesday,3,7,6
94012,8,23,508,36,3,7,Tuesday,3,7,6
94013,8,26,141,66,1,2,Tuesday,3,7,6
94014,10,60,650,82,1,4,Tuesday,3,7,6
94015,10,15,719,117,3,7,Tuesday,3,7,6
94016,3,24,538,47,1,1,Tuesday,3,7,6
94017,3,73,73,72,4,1,Tuesday,3,7,6
94018,4,40,317,69,4,3,Tuesday,3,7,6
94019,2,48,602,92,2,6,Tuesday,3,7,6
94020,5,57,258,10,1,4,Tuesday,3,7,6
94021,2,14,516,25,1,7,Tuesday,3,7,7
94022,3,47,260,93,4,7,Tuesday,3,7,7
94023,7,38,492,107,2,7,Tuesday,3,7,7
94024,5,17,126,112,3,2,Tuesday,3,7,7
94025,10,49,296,15,4,4,Tuesday,3,7,7
94026,3,40,511,46,1,5,Tuesday,3,7,7
94027,7,39,495,43,1,4,Tuesday,3,7,7
94028,1,41,414,33,4,4,Tuesday,3,7,7
94029,4,73,276,101,1,2,Tuesday,3,7,7
94030,9,48,496,65,3,6,Tuesday,3,7,7
94031,9,10,692,111,3,2,Tuesday,3,7,7
94032,8,59,584,112,2,5,Tuesday,3,7,7
94033,10,29,403,82,3,4,Tuesday,3,7,7
94034,5,51,439,40,3,3,Tuesday,3,7,7
94035,3,64,69,84,4,5,Tuesday,3,7,7
94036,3,24,174,104,4,3,Tuesday,3,7,7
94037,10,12,587,90,2,1,Tuesday,3,7,7
94038,7,13,698,96,4,1,Tuesday,3,7,7
94039,10,27,174,2,3,7,Tuesday,3,7,7
94040,8,21,389,102,2,3,Tuesday,3,7,7
94041,5,22,138,32,2,7,Tuesday,3,7,7
94042,4,28,635,38,3,3,Tuesday,3,7,7
94043,8,60,293,100,2,4,Tuesday,3,7,7
94044,5,93,316,26,4,4,Tuesday,3,7,7
94045,10,44,352,30,2,4,Tuesday,3,7,7
94046,1,67,47,95,2,2,Tuesday,3,7,7
94047,7,82,230,86,4,5,Tuesday,3,7,7
94048,8,99,425,89,2,2,Tuesday,3,7,7
94049,5,76,592,54,1,3,Tuesday,3,7,7
94050,6,13,506,116,2,1,Tuesday,3,7,7
94051,3,86,366.884,24,4,5,Tuesday,3,7,7
94052,9,19,601,81,4,5,Tuesday,3,7,7
94053,8,99,647,106,3,6,Tuesday,3,7,7
94054,9,83,111,86,4,3,Tuesday,3,7,7
94055,2,55,605,91,1,6,Tuesday,3,7,7
94056,5,39,265,6,1,5,Tuesday,3,7,7
94057,6,70,637,66,1,4,Tuesday,3,7,7
94058,4,80,699,58,2,7,Tuesday,3,7,7
94059,4,35,476,110,1,6,Tuesday,3,7,7
94060,2,95,372,18,4,6,Tuesday,3,7,7
94061,3,54,420,49,2,4,Tuesday,3,7,7
94062,8,51,351,54,1,1,Tuesday,3,7,7
94063,4,59,165,18,1,5,Tuesday,3,7,7
94064,1,79,435,6,4,3,Tuesday,3,7,7
94065,10,20,338,21,2,2,Tuesday,3,7,7
94066,9,51,491,78,1,6,Tuesday,3,7,7
94067,8,32,271,56,4,7,Tuesday,3,7,7
94068,5,66,520,21,2,6,Tuesday,3,7,7
94069,8,54,532,119,1,5,Tuesday,3,7,7
94070,7,66,444,8,4,5,Tuesday,3,7,7
94071,5,50,150,35,4,3,Tuesday,3,7,7
94072,2,36,446,38,1,3,Tuesday,3,7,7
94073,4,98,56,6,4,2,Tuesday,3,7,7
94074,10,27,217,101,2,2,Tuesday,3,7,7
94075,9,60,707,114,2,3,Tuesday,3,7,7
94076,1,40,353,75,1,6,Tuesday,3,7,7
94077,8,78,481,86,1,6,Tuesday,3,7,7
94078,2,73,539,118,4,4,Tuesday,3,7,7
94079,10,41,674,108,2,6,Tuesday,3,7,7
94080,4,96,709,20,2,6,Tuesday,3,7,7
94081,4,39,391,100,1,3,Tuesday,3,7,8
94082,7,93,498,19,4,2,Tuesday,3,7,8
94083,7,18,293,77,3,2,Tuesday,3,7,8
94084,8,72,275,115,3,4,Tuesday,3,7,8
94085,10,75,557,111,3,4,Tuesday,3,7,8
94086,3,84,104,68,2,1,Tuesday,3,7,8
94087,10,25,269,31,2,7,Tuesday,3,7,8
94088,3,16,475,28,3,3,Tuesday,3,7,8
94089,1,59,204,4,3,4,Tuesday,3,7,8
94090,5,36,401,88,1,3,Tuesday,3,7,8
94091,5,53,408,111,1,1,Tuesday,3,7,8
94092,9,72,559,57,1,5,Tuesday,3,7,8
94093,9,49,64,51,2,5,Tuesday,3,7,8
94094,4,53,257,41,4,5,Tuesday,3,7,8
94095,4,86,65,108,3,5,Tuesday,3,7,8
94096,6,21,293,114,4,2,Tuesday,3,7,8
94097,7,93,711,89,4,6,Tuesday,3,7,8
94098,10,47,589,25,1,7,Tuesday,3,7,8
94099,10,90,206,83,1,2,Tuesday,3,7,8
94100,7,44,222,88,4,7,Tuesday,3,7,8
94102,3,30,140,37,4,1,Tuesday,3,7,8
94103,9,45,18,105,3,1,Tuesday,3,7,8
94104,9,56,544,58,4,6,Tuesday,3,7,8
94105,2,90,655,102,3,5,Tuesday,3,7,8
94106,9,16,310,43,1,3,Tuesday,3,7,8
94107,4,61,519,42,1,6,Tuesday,3,7,8
94108,8,88,138,79,2,2,Tuesday,3,7,8
94109,4,35,101,111,2,6,Tuesday,3,7,8
94110,4,91,237,98,4,2,Tuesday,3,7,8
94111,4,52,624,104,3,2,Tuesday,3,7,8
94112,6,73,237,48,1,6,Tuesday,3,7,8
94113,2,21,287,108,1,6,Tuesday,3,7,8
94114,7,71,621,118,2,1,Tuesday,3,7,8
94115,2,54,384,30,2,6,Tuesday,3,7,8
94116,5,33,357,9,4,6,Tuesday,3,7,8
94117,2,25,554,111,1,6,Tuesday,3,7,8
94118,7,33,327,9,1,1,Tuesday,3,7,8
94119,4,66,418,3,4,1,Tuesday,3,7,8
94120,3,15,538,83,4,4,Tuesday,3,7,8
94121,9,34,638,52,1,4,Tuesday,3,7,8
94122,9,28,522,116,4,4,Tuesday,3,7,8
94123,3,36,78,72,2,2,Tuesday,3,7,8
94124,5,48,275,82,1,2,Tuesday,3,7,8
94125,7,15,111,110,4,1,Tuesday,3,7,8
94126,7,27,217,35,3,2,Tuesday,3,7,8
94127,9,74,288,62,2,1,Tuesday,3,7,8
94128,6,64,265,79,1,1,Tuesday,3,7,8
94129,1,48,181,11,3,2,Tuesday,3,7,8
94130,8,69,29,6,4,1,Tuesday,3,7,8
94131,9,84,322,85,4,2,Tuesday,3,7,8
94132,4,82,662,26,3,3,Tuesday,3,7,8
94133,7,75,496,15,4,1,Tuesday,3,7,8
94134,5,81,184,38,2,2,Tuesday,3,7,8
94135,8,79,269,30,3,1,Tuesday,3,7,8
94136,2,79,417,2,2,3,Tuesday,3,7,8
94137,5,95,408,37,1,3,Tuesday,3,7,8
94138,3,37,155,43,3,7,Tuesday,3,7,8
94139,9,79,401,76,1,1,Tuesday,3,7,8
94140,5,77,298,11,1,6,Tuesday,3,7,8
94141,9,34,289,106,1,1,Tuesday,3,7,9
94142,1,95,23,51,4,7,Tuesday,3,7,9
94143,5,66,702,51,1,2,Tuesday,3,7,9
94144,1,27,351,22,4,4,Tuesday,3,7,9
94145,1,82,697,13,4,5,Tuesday,3,7,9
94146,8,24,466,37,2,4,Tuesday,3,7,9
94147,7,97,694,49,3,6,Tuesday,3,7,9
94148,9,38,292,119,2,2,Tuesday,3,7,9
94149,1,44,366,40,4,7,Tuesday,3,7,9
94150,2,99,227,33,3,1,Tuesday,3,7,9
94151,10,97,547,17,4,2,Tuesday,3,7,9
94152,3,46,474,72,2,7,Tuesday,3,7,9
94153,3,32,209,92,3,4,Tuesday,3,7,9
94154,1,53,236,103,4,4,Tuesday,3,7,9
94155,2,62,319,50,4,1,Tuesday,3,7,9
94156,1,49,504,7,2,4,Tuesday,3,7,9
94157,5,51,675,86,4,7,Tuesday,3,7,9
94158,6,65,55,27,2,3,Tuesday,3,7,9
94159,2,95,395,40,2,4,Tuesday,3,7,9
94160,1,93,299,19,2,7,Tuesday,3,7,9
94161,1,39,696,37,3,1,Tuesday,3,7,9
94162,4,94,517,68,1,3,Tuesday,3,7,9
94163,7,57,592,76,2,4,Tuesday,3,7,9
94164,6,54,516,19,2,1,Tuesday,3,7,9
94165,6,90,516,38,1,3,Tuesday,3,7,9
94166,4,52,587,10,1,6,Tuesday,3,7,9
94167,7,71,96,108,3,2,Tuesday,3,7,9
94168,9,21,352,78,3,4,Tuesday,3,7,9
94169,10,16,42,70,3,2,Tuesday,3,7,9
94170,1,99,183,77,4,7,Tuesday,3,7,9
94171,3,52,373,109,2,7,Tuesday,3,7,9
94172,2,18,659,90,3,3,Tuesday,3,7,9
94173,3,79,716,44,2,6,Tuesday,3,7,9
94174,9,99,337,99,3,5,Tuesday,3,7,9
94175,1,61,695,87,1,1,Tuesday,3,7,9
94176,9,92,64,111,2,2,Tuesday,3,7,9
94177,2,70,75,69,1,6,Tuesday,3,7,9
94178,10,77,350,6,1,3,Tuesday,3,7,9
94179,4,60,464,11,3,4,Tuesday,3,7,9
94180,6,24,456,29,1,2,Tuesday,3,7,9
94181,7,12,408,110,1,1,Tuesday,3,7,9
94182,6,75,165,27,1,3,Tuesday,3,7,9
94183,8,51,658,58,4,7,Tuesday,3,7,9
94184,2,87,326,97,4,6,Tuesday,3,7,9
94185,2,59,141,5,2,5,Tuesday,3,7,9
94186,9,28,148,50,4,2,Tuesday,3,7,9
94187,5,54,704,70,2,3,Tuesday,3,7,9
94188,2,84,141,12,3,7,Tuesday,3,7,9
94189,4,30,547,46,2,7,Tuesday,3,7,9
94190,10,65,624,26,4,3,Tuesday,3,7,9
94191,7,94,64,92,1,4,Tuesday,3,7,9
94192,4,65,271,111,3,7,Tuesday,3,7,9
94193,4,92,500,30,1,7,Tuesday,3,7,9
94194,4,59,41,90,2,1,Tuesday,3,7,9
94195,3,47,654,25,1,6,Tuesday,3,7,9
94196,7,17,514,68,2,6,Tuesday,3,7,9
94197,5,49,249,86,3,4,Tuesday,3,7,9
94198,9,41,229,9,3,3,Tuesday,3,7,9
94199,3,64,149,106,2,4,Tuesday,3,7,9
94200,1,53,19,110,2,1,Tuesday,3,7,9
94202,9,30,694,77,4,2,Tuesday,3,7,10
94203,1,29,687,83,1,7,Tuesday,3,7,10
94204,2,36,271,8,4,7,Tuesday,3,7,10
94205,1,59,690,100,4,1,Tuesday,3,7,10
94206,5,65,342,115,2,7,Tuesday,3,7,10
94207,6,32,624,75,3,3,Tuesday,3,7,10
94208,8,72,647,27,3,6,Tuesday,3,7,10
94209,1,67,126,13,2,7,Tuesday,3,7,10
94210,5,89,49,118,1,1,Tuesday,3,7,10
94211,2,86,355,110,3,3,Tuesday,3,7,10
94212,2,94,464,104,2,4,Tuesday,3,7,10
94213,8,16,479,26,2,3,Tuesday,3,7,10
94214,8,98,557,46,3,2,Tuesday,3,7,10
94215,5,89,392,51,4,6,Tuesday,3,7,10
94216,3,94,683,96,3,1,Tuesday,3,7,10
94217,9,38,364,26,4,7,Tuesday,3,7,10
94218,7,58,428,104,4,1,Tuesday,3,7,10
94219,6,45,406,62,3,1,Tuesday,3,7,10
94220,3,39,651,119,1,5,Tuesday,3,7,10
94221,1,94,411,10,1,5,Tuesday,3,7,10
94222,8,43,527,114,2,7,Tuesday,3,7,10
94223,10,62,193,2,2,4,Tuesday,3,7,10
94224,6,58,553,42,3,6,Tuesday,3,7,10
94225,9,37,533,32,2,3,Tuesday,3,7,10
94226,10,93,709,60,3,2,Tuesday,3,7,10
94227,5,12,567,17,3,7,Tuesday,3,7,10
94228,3,33,181,55,2,5,Tuesday,3,7,10
94229,4,87,84,106,4,3,Tuesday,3,7,10
94230,6,29,569,101,2,5,Tuesday,3,7,10
94231,10,17,547,81,2,3,Tuesday,3,7,10
94232,5,27,29,6,1,6,Tuesday,3,7,10
94233,5,58,468,10,3,1,Tuesday,3,7,10
94234,7,26,457,1,3,6,Tuesday,3,7,10
94235,9,73,33,5,4,6,Tuesday,3,7,10
94236,2,13,258,0,4,6,Tuesday,3,7,10
94237,2,32,25,81,4,7,Tuesday,3,7,10
94238,10,59,464,1,3,1,Tuesday,3,7,10
94239,7,85,225,63,3,7,Tuesday,3,7,10
94240,2,43,139,27,1,3,Tuesday,3,7,10
94241,4,59,101,11,2,7,Tuesday,3,7,10
94242,8,10,313,84,4,7,Tuesday,3,7,10
94243,4,44,128,12,3,5,Tuesday,3,7,10
94244,5,30,25,57,1,5,Tuesday,3,7,10
94245,4,44,705,24,2,1,Tuesday,3,7,10
94246,8,96,129,37,1,3,Tuesday,3,7,10
94247,4,88,615,103,1,7,Tuesday,3,7,10
94248,7,32,64,64,4,7,Tuesday,3,7,10
94249,2,68,705,58,4,6,Tuesday,3,7,10
94250,10,74,436,62,1,3,Tuesday,3,7,10
94251,5,40,330,28,2,2,Tuesday,3,7,10
94252,9,36,124,83,3,1,Tuesday,3,7,10
94253,4,96,446,5,3,3,Tuesday,3,7,10
94254,6,93,483,59,3,1,Tuesday,3,7,10
94255,10,41,543,49,3,6,Tuesday,3,7,10
94256,3,93,162,91,4,4,Tuesday,3,7,10
94257,10,37,264,109,3,1,Tuesday,3,7,10
94258,5,31,36,6,3,1,Tuesday,3,7,10
94259,3,14,42,16,2,6,Tuesday,3,7,10
94260,9,12,375,17,3,5,Tuesday,3,7,10
94261,4,90,237,59,3,7,Tuesday,3,7,11
94262,5,71,649,81,2,3,Tuesday,3,7,11
94263,5,60,376,93,4,5,Tuesday,3,7,11
94264,10,84,120,90,1,4,Tuesday,3,7,11
94265,4,82,64,54,4,1,Tuesday,3,7,11
94266,10,57,531,21,1,3,Tuesday,3,7,11
94267,2,76,87,118,1,3,Tuesday,3,7,11
94268,10,32,518,46,3,1,Tuesday,3,7,11
94269,2,68,543,14,1,6,Tuesday,3,7,11
94270,9,16,658,49,4,6,Tuesday,3,7,11
94271,1,60,186,74,3,7,Tuesday,3,7,11
94272,10,20,118,108,2,6,Tuesday,3,7,11
94273,6,67,138,116,4,2,Tuesday,3,7,11
94274,7,50,71,78,4,3,Tuesday,3,7,11
94275,8,56,689,95,3,6,Tuesday,3,7,11
94276,2,66,438,98,3,5,Tuesday,3,7,11
94277,9,51,475,4,2,2,Tuesday,3,7,11
94278,1,92,121,82,1,6,Tuesday,3,7,11
94279,3,83,57,61,2,1,Tuesday,3,7,11
94280,5,37,296,10,2,3,Tuesday,3,7,11
94281,3,55,610,105,1,6,Tuesday,3,7,11
94282,6,82,289,100,1,5,Tuesday,3,7,11
94283,1,78,544,63,4,6,Tuesday,3,7,11
94284,8,92,80,104,4,6,Tuesday,3,7,11
94285,6,24,231,25,4,3,Tuesday,3,7,11
94286,1,57,574,89,1,7,Tuesday,3,7,11
94287,3,70,258,114,2,7,Tuesday,3,7,11
94288,8,59,654,88,2,1,Tuesday,3,7,11
94289,3,55,518,106,1,1,Tuesday,3,7,11
94290,5,62,485,69,3,4,Tuesday,3,7,11
94291,6,36,452,52,2,2,Tuesday,3,7,11
94292,4,74,682,103,4,5,Tuesday,3,7,11
94293,7,63,492,48,3,1,Tuesday,3,7,11
94294,3,37,168,89,1,2,Tuesday,3,7,11
94295,7,13,87,58,3,4,Tuesday,3,7,11
94296,1,22,689,71,3,7,Tuesday,3,7,11
94297,7,69,630,94,4,2,Tuesday,3,7,11
94298,4,68,24,38,3,3,Tuesday,3,7,11
94299,8,88,89,75,3,1,Tuesday,3,7,11
94300,6,72,699,114,3,3,Tuesday,3,7,11
94302,9,21,294,115,1,6,Tuesday,3,7,11
94303,7,54,375,101,1,4,Tuesday,3,7,11
94304,1,21,162,75,3,2,Tuesday,3,7,11
94305,1,41,227,11,1,5,Tuesday,3,7,11
94306,9,62,353,116,4,3,Tuesday,3,7,11
94307,3,98,577,31,1,3,Tuesday,3,7,11
94308,7,91,376,59,4,1,Tuesday,3,7,11
94309,10,73,162,87,3,1,Tuesday,3,7,11
94310,2,40,85,8,1,5,Tuesday,3,7,11
94311,3,85,328,30,2,2,Tuesday,3,7,11
94312,10,27,449,19,4,2,Tuesday,3,7,11
94313,4,15,153,27,3,3,Tuesday,3,7,11
94314,7,12,702,111,2,1,Tuesday,3,7,11
94315,9,22,255,26,2,2,Tuesday,3,7,11
94316,1,70,507,94,3,2,Tuesday,3,7,11
94317,2,79,692,11,4,7,Tuesday,3,7,11
94318,8,21,194,39,1,1,Tuesday,3,7,11
94319,1,16,493,41,2,4,Tuesday,3,7,11
94320,8,94,550,99,3,7,Tuesday,3,7,11
94321,5,63,72,54,2,3,Tuesday,3,7,12
94322,2,13,638,48,1,2,Tuesday,3,7,12
94323,2,21,456,11,3,7,Tuesday,3,7,12
94324,5,70,472,7,3,7,Tuesday,3,7,12
94325,9,80,35,78,3,4,Tuesday,3,7,12
94326,4,52,470,105,3,3,Tuesday,3,7,12
94327,10,39,143,30,4,7,Tuesday,3,7,12
94328,10,60,15,79,3,7,Tuesday,3,7,12
94329,8,28,54,56,3,5,Tuesday,3,7,12
94330,1,38,679,98,3,1,Tuesday,3,7,12
94331,10,54,635,86,1,4,Tuesday,3,7,12
94332,3,85,584,41,2,4,Tuesday,3,7,12
94333,4,30,184,35,3,7,Tuesday,3,7,12
94334,2,76,193,58,3,6,Tuesday,3,7,12
94335,5,32,65,48,1,5,Tuesday,3,7,12
94336,6,87,421,77,3,7,Tuesday,3,7,12
94337,1,72,156,104,1,3,Tuesday,3,7,12
94338,8,70,52,65,3,4,Tuesday,3,7,12
94339,7,70,394,48,3,4,Tuesday,3,7,12
94340,2,96,367,84,1,4,Tuesday,3,7,12
94341,4,85,32,107,2,3,Tuesday,3,7,12
94342,2,27,530,21,3,2,Tuesday,3,7,12
94343,6,54,98,84,1,6,Tuesday,3,7,12
94344,3,35,268,24,4,3,Tuesday,3,7,12
94345,8,26,143,38,3,4,Tuesday,3,7,12
94346,5,28,479,111,1,5,Tuesday,3,7,12
94347,7,26,106,39,4,1,Tuesday,3,7,12
94348,9,82,314,45,3,7,Tuesday,3,7,12
94349,10,21,513,41,3,4,Tuesday,3,7,12
94350,10,50,107,98,2,2,Tuesday,3,7,12
94351,2,16,366.884,92,2,6,Tuesday,3,7,12
94352,7,75,132,26,4,7,Tuesday,3,7,12
94353,7,12,75,32,2,2,Tuesday,3,7,12
94354,4,62,203,6,1,7,Tuesday,3,7,12
94355,4,45,691,103,3,5,Tuesday,3,7,12
94356,7,82,507,89,2,3,Tuesday,3,7,12
94357,6,63,531,24,3,6,Tuesday,3,7,12
94358,4,49,82,1,2,1,Tuesday,3,7,12
94359,1,78,59,0,1,3,Tuesday,3,7,12
94360,7,32,447,54,4,4,Tuesday,3,7,12
94361,2,15,209,7,3,3,Tuesday,3,7,12
94362,6,50,471,44,4,2,Tuesday,3,7,12
94363,1,44,342,100,2,4,Tuesday,3,7,12
94364,4,42,322,63,4,1,Tuesday,3,7,12
94365,5,31,359,46,1,1,Tuesday,3,7,12
94366,8,13,640,15,4,1,Tuesday,3,7,12
94367,9,45,420,14,2,1,Tuesday,3,7,12
94368,1,68,375,33,4,3,Tuesday,3,7,12
94369,2,46,644,63,4,2,Tuesday,3,7,12
94370,4,93,267,66,3,2,Tuesday,3,7,12
94371,6,67,497,9,4,3,Tuesday,3,7,12
94372,4,41,359,100,1,7,Tuesday,3,7,12
94373,7,24,103,30,3,7,Tuesday,3,7,12
94374,5,69,554,102,1,7,Tuesday,3,7,12
94375,9,29,305,64,3,7,Tuesday,3,7,12
94376,2,32,457,16,4,7,Tuesday,3,7,12
94377,10,31,462,4,2,6,Tuesday,3,7,12
94378,5,17,202,40,2,6,Tuesday,3,7,12
94379,2,18,145,57,1,1,Tuesday,3,7,12
94380,7,76,147,119,1,1,Tuesday,3,7,12
94381,9,52,90,26,1,4,Tuesday,3,7,13
94382,2,99,705,37,2,4,Tuesday,3,7,13
94383,3,28,654,97,3,3,Tuesday,3,7,13
94384,1,22,479,23,3,2,Tuesday,3,7,13
94385,10,48,700,87,2,2,Tuesday,3,7,13
94386,10,37,189,62,2,1,Tuesday,3,7,13
94387,5,96,37,98,1,1,Tuesday,3,7,13
94388,10,44,403,29,4,7,Tuesday,3,7,13
94389,3,65,245,63,2,6,Tuesday,3,7,13
94390,3,68,618,66,3,3,Tuesday,3,7,13
94391,10,34,169,103,3,7,Tuesday,3,7,13
94392,5,73,552,117,3,7,Tuesday,3,7,13
94393,2,91,695,74,2,7,Tuesday,3,7,13
94394,1,54,337,30,1,2,Tuesday,3,7,13
94395,2,43,377,67,1,6,Tuesday,3,7,13
94396,1,53,614,37,4,6,Tuesday,3,7,13
94397,2,84,224,24,4,7,Tuesday,3,7,13
94398,8,62,628,114,2,1,Tuesday,3,7,13
94399,8,16,496,99,4,7,Tuesday,3,7,13
94400,1,24,346,111,1,3,Tuesday,3,7,13
94402,8,93,288,78,4,7,Tuesday,3,7,13
94403,5,47,213,0,2,4,Tuesday,3,7,13
94404,3,87,585,114,4,6,Tuesday,3,7,13
94405,7,83,248,8,2,1,Tuesday,3,7,13
94406,1,50,639,88,1,4,Tuesday,3,7,13
94407,5,37,470,106,3,3,Tuesday,3,7,13
94408,2,25,147,115,3,3,Tuesday,3,7,13
94409,6,32,31,102,4,7,Tuesday,3,7,13
94410,9,62,661,40,1,6,Tuesday,3,7,13
94411,5,33,359,78,2,1,Tuesday,3,7,13
94412,10,61,391,38,1,1,Tuesday,3,7,13
94413,8,60,393,78,1,7,Tuesday,3,7,13
94414,3,10,256,46,4,4,Tuesday,3,7,13
94415,4,79,707,32,2,1,Tuesday,3,7,13
94416,10,17,82,25,4,7,Tuesday,3,7,13
94417,7,39,350,20,3,1,Tuesday,3,7,13
94418,6,90,339,44,1,6,Tuesday,3,7,13
94419,8,47,15,98,2,1,Tuesday,3,7,13
94420,1,81,36,82,4,1,Tuesday,3,7,13
94421,10,99,262,117,4,3,Tuesday,3,7,13
94422,8,98,399,76,4,4,Tuesday,3,7,13
94423,7,49,142,48,1,7,Tuesday,3,7,13
94424,9,71,129,61,2,6,Tuesday,3,7,13
94425,7,30,98,13,1,3,Tuesday,3,7,13
